descricao;dados_imovel;caracteristicas;coordenadas;link;preco;anunciante
Apartamento T0 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '38m²', 'ÁREA BRUTA': '86m²', 'REFERÊNCIA': 'CasaSAPO_34323', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '1 901', 'CLIQUES': '36', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de Banho Privativa', 'Casa(s) de Banho: 1', 'Closet', 'Cozinha(s)', 'Sala(s): 1', 'Total quarto(s): Não', 'Despensa(s)', 'Varandas'], 'zona-envolvente': ['Aeródromo', 'Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Campo', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Escola', 'Espaços Verdes', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Orientação Solar: Nascente/Poente', 'Perto da praia', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Universidade', 'Zona Comercial', 'Zona Histórica', 'Condomínio Fechado', 'Distância do Mar: 100', 'Transportes Públicos', 'Distância aeroporto: 15 minutos', 'Distância escola: 1 minuto'], 'equipamentos': ['Banheira', 'Bomba de calor', 'Caixilharia corte térmico', 'Combinado', 'Exaustor', 'Forno', 'Frigorífico', 'Máquina de Lavar Roupa', 'Microondas', 'Placa Vitrocerâmica', 'Roupeiros', 'Roupeiros embutidos', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Histórico', 'Luz Natural', 'Praia', 'Saudável'], 'extras': ['Piso: Não'], 'areas': ['Área Bruta: 86.28', 'Área de Garagem', 'Área de Logradouro', 'Área Útil: 38.76'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.15609', 'long': '-8.67829'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055949&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-aldoar-foz-do-douro-e-nevogilde-foz-(foz-do-douro)-e08551cd-a03d-11f0-9e61-060000000056.html?g3pid=1055949;350.000 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '209m²', 'ÁREA BRUTA': '338m²', 'ANO DE CONSTRUÇÃO': '2023', 'REFERÊNCIA': 'CasaSAPO_34803', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '3 273', 'CLIQUES': '53', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 4', 'Total quarto(s): 3', 'Casa de banho de serviço: 1', 'Closet', 'Copa(s): 1', 'Corredor: 1', 'Cozinha(s): 1', 'Despensa(s): 1', 'Escritório(s): 1', 'Hall de Entrada: 1', 'Hall de Quartos: 1', 'Lavandaria: 1', 'Sala(s) de Jantar: 1', 'Suite(s): 3', 'Varandas: 2', 'Quarto de hóspedes', 'Sala(s): 2'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Centro de Saúde', 'Comércio Tradicional', 'Condomínio Fechado', 'Distância do Mar: 3 minutos', 'Espaços Verdes', 'Excelentes Acessos', 'Farmácia', 'Orientação Solar: Nascente/Poente', 'Perto da praia', 'Transportes Públicos', 'Vista para Jardim', 'Vista para Rio', 'Auto-Estrada', 'Escola', 'Polícia', 'Hipermercado', 'Aeroporto', 'Banco', 'Bombeiros', 'Distância aeroporto: 15 minutos', 'Distância escola: 1 minuto', 'Ginásio', 'Hospital', 'Mercado', 'Piscinas', 'Praça Táxis', 'Universidade'], 'seguranca': ['Portaria', 'Vídeo vigilância'], 'equipamentos': ['Ar Condicionado', 'Banheira', 'Bomba de calor', 'Caixilharia corte térmico', 'Detector de Fumos', 'Domótica', 'Elevador', 'Estores Electricos', 'Exaustor', 'Forno', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Placa de Indução', 'Poliban/Base de Duche', 'Roupeiros', 'Roupeiros embutidos', 'Toalheiros Aquecidos', 'Video Porteiro', 'Vidros Duplos', 'Combinado', 'Isolamento Acústico', 'Isolamento Térmico', 'Painéis Solares', 'Porta Alta Segurança', 'Porta Corta Fogo', 'Microondas'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural', 'Praia', 'Saudável', 'Vistas panorâmicas'], 'extras': ['Conservação: Excelente', 'Piso: 2', 'Fim da construção: 2023-07-31'], 'areas': ['Área Útil: 209.00', 'Área Bruta: 338.00', 'Área Varanda: 130.00'], 'infraestruturas': ['Arrecadação', 'Estacionamento Interior: 3', 'Garagem: 3']};{'lat': '41.1488171897', 'long': '-8.6611468931'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055948&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-lordelo-do-ouro-e-massarelos-foz-(lordelo-do-ouro)-5ad6b9b6-ae8b-11f0-9e61-060000000056.html?g3pid=1055948;2.750.000 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '148m²', 'ÁREA BRUTA': '198m²', 'REFERÊNCIA': 'CasaSAPO_32774', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '2 102', 'CLIQUES': '40', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de banho de serviço', 'Casa(s) de Banho: 3', 'Cozinha(s): 1', 'Hall de Quartos: 1', 'Sala(s): 1', 'Suite(s): 1', 'Total quarto(s): 3'], 'zona-envolvente': ['Aeroporto', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Estacionamento Público', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Metro', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Vista para Cidade', 'Ampla Oferta de Serviços', 'Centro de Saúde', 'Distância aeroporto: 15 minutos', 'Distância escola: 1 minuto', 'Excelentes Acessos', 'Mercado', 'Orientação Solar: Poente'], 'equipamentos': ['Combinado', 'Elevador', 'Exaustor', 'Forno', 'Roupeiros: 3', 'Placa Vitrocerâmica', 'Vidros Duplos', 'Aquecimento Central', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Microondas', 'Toalheiros Aquecidos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural'], 'extras': ['Conservação: Bom', 'Piso: 6'], 'areas': ['Área Bruta: 198.00', 'Área Útil: 148.00'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.16152', 'long': '-8.64192'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055925&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-ramalde-bessa-459907ff-3d41-11f0-9e61-060000000056.html?g3pid=1055925;600.000 €;Dils Portugal
Apartamento T1 Duplex para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '53m²', 'ÁREA BRUTA': '58m²', 'ANO DE CONSTRUÇÃO': '2025', 'REFERÊNCIA': 'CasaSAPO_30032', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '16 731', 'CLIQUES': '122', 'PUBLICADO EM': 'há mais de um mês'};{'piso-0---divisoes': ['Kitchenette', 'Lavabo', 'Sala(s)', 'Varandas'], 'piso-0---areas': ['Área Varanda: 5.00'], 'piso-1---divisoes': ['Suite(s)'], 'divisoes': ['Casa(s) de Banho: 2', 'Número de pisos: 2', 'Sala(s): 1', 'Total quarto(s): 1'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Centro Comercial', 'Centro de Saúde', 'Comércio Tradicional', 'Distância aeroporto: 20 minutos', 'Distância estação comboio: 3 minutos', 'Distância metro', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Orientação Solar: Poente', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Vista para Cidade', 'Vista para Jardim'], 'equipamentos': ['Ar Condicionado', 'Elevador', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural', 'Saudável'], 'extras': ['Edifício', 'Fim da construção: 2025-08-31', 'Piso: 4'], 'areas': ['Área Bruta: 58.60', 'Área Útil: 53.60']};{'lat': '41.14686', 'long': '-8.62049'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055961&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-hospital-santo-antonio-77863bdd-dc05-11ef-9e61-060000000056.html?g3pid=1055961;390.000 €;Dils Portugal
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '107m²', 'ÁREA BRUTA': '144m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_28740', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '21 403', 'CLIQUES': '177', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Sala(s): 1', 'Total quarto(s): 2', 'Casa de banho de serviço: 1', 'Corredor: 1', 'Cozinha(s): 1', 'Despensa(s)', 'Hall de Entrada: 1', 'Hall de Quartos: 1', 'Lavandaria: 1', 'Sala(s) de Jantar: 1', 'Suite(s): 2', 'Varandas: 2', 'Casa(s) de Banho: 3'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Auto-Estrada', 'Banco', 'Centro Comercial', 'Centro da Cidade', 'Condomínio Fechado', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Mercado', 'Metro', 'Orientação Solar: Norte', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Vista para Cidade', 'Vista para Jardim', 'Zona Comercial', 'Distância escola: 1.7km', 'Distância metro: 1.8km', 'Estacionamento Público', 'Hospital', 'Universidade'], 'seguranca': ['CCTV', 'Portaria', 'Segurança 24 horas', 'Vídeo vigilância', 'Vigilância'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Combinado', 'Detector de Fumos', 'Detector de Incêndio', 'Detector de Inundação', 'Domótica', 'Elevador', 'Estores Electricos', 'Exaustor', 'Extracção de Fumos', 'Fogão', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Máquina de Secar Roupa', 'Microondas', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Porta Blindada', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Fim da construção: 2026-10-01', 'Inicio da construção: 2024-09-01', 'Piso: 6'], 'areas': ['Área Bruta: 144.65', 'Área de Terreno', 'Área Útil: 107.70', 'Área Varanda: 37.00'], 'servicos': ['Cozinha Equipada'], 'infraestruturas': ['Arrecadação: 1', 'Garagem: 2', 'Ginásio', 'Jardim', 'Salão de Festas']};{'lat': '41.16004', 'long': '-8.64016'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055933&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t2-porto-lordelo-do-ouro-e-massarelos-avenida-da-boavista-b73df289-91dc-11ef-9e61-060000000056.html?g3pid=1055933;705.000 €;Dils Portugal
Apartamento T4 para comprar no Porto;{'ÁREA BRUTA': '193m²', 'REFERÊNCIA': 'CasaSAPO_89532', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '2 194', 'CLIQUES': '67', 'PARTILHAS': '2', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 4', 'Casa(s) de Banho: 3', 'Sala(s): 1', 'Varandas', 'Lavandaria', 'Cozinha(s)'], 'zona-envolvente': ['Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Estores Electricos', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Máquina de Lavar Louça', 'Placa de Indução', 'Porta Alta Segurança', 'Roupeiros', 'Toalheiros Aquecidos', 'Vidros Duplos', 'Elevador'], 'extras': ['Edifício', 'Piso: 10'], 'areas': ['Área Bruta: 193.00', 'Área Varanda', 'Área Varanda', 'Área de arrecadação: 14.00'], 'servicos': ['Cozinha Equipada'], 'infraestruturas': ['Acesso Mobilidade Reduzida', 'Estacionamento Exterior', 'Garagem', 'Terraço', 'Arrecadação']};{'lat': '41.1654426561', 'long': '-8.670082063'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055689&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde-parque-da-cidade-do-porto-fa17e52e-34cb-11f0-a2bc-060000000058.html?g3pid=1055689;"910.000 €
980.000 €
-7,14%";JLL Residential
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '127m²', 'ÁREA BRUTA': '156m²', 'REFERÊNCIA': 'CasaSAPO_APA_938', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '485', 'CLIQUES': '14', 'PUBLICADO EM': '14/11/2025'};{'divisoes': ['Casa(s) de Banho: 3', 'Closet', 'Cozinha(s)', 'Despensa(s)', 'Hall de Entrada', 'Lavabo', 'Lavandaria', 'Sala(s): 1', 'Suite(s): 1', 'Total quarto(s): 3', 'Varandas: 1'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Auto-Estrada', 'Escola', 'Estacionamento', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Orientação Solar: Nascente/Sul', 'Transportes Públicos', 'Universidade', 'Vista para Cidade'], 'seguranca': ['Portaria'], 'equipamentos': ['Aquecimento Central', 'Banheira com Hidromassagem', 'Combinado', 'Elevador', 'Exaustor', 'Forno', 'Gás Canalizado', 'Gás Natural', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Roupeiros embutidos', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 156.00', 'Área Útil: 127.79'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.15757', 'long': '-8.64981'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055527&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-lordelo-do-ouro-e-massarelos-rua-do-campo-alegre-140b3ffa-be59-11f0-9e61-060000000056.html?g3pid=1055527;695.000 €;INVEST CONSULTING
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '90m²', 'REFERÊNCIA': 'CasaSAPO_APA_974', 'CERTIFICAÇÃO ENERGÉTICA': 'E', 'VISUALIZAÇÕES': '415', 'CLIQUES': '8', 'PUBLICADO EM': '09/12/2025'};{'divisoes': ['Casa(s) de Banho: 4', 'Sala(s): 1', 'Total quarto(s): 3', 'Hall de Quartos', 'Lavandaria'], 'zona-envolvente': ['Centro da Cidade', 'Farmácia', 'Hipermercado', 'Transportes Públicos'], 'equipamentos': ['Exaustor', 'Fogão', 'Forno', 'Frigorífico', 'Máquina de Lavar Roupa', 'Máquina de Secar Roupa', 'Placa Vitrocerâmica'], 'extras': ['Conservação: Bom', 'Piso: 1'], 'areas': ['Área Bruta: 90.00']};{'lat': '41.15589', 'long': '-8.61733'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055526&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-38e833f9-d515-11f0-9e61-060000000056.html?g3pid=1055526;545.000 €;INVEST CONSULTING
Apartamento T1 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '50m²', 'ÁREA BRUTA': '55m²', 'REFERÊNCIA': 'CasaSAPO_APTMIT011', 'CERTIFICAÇÃO ENERGÉTICA': 'F', 'VISUALIZAÇÕES': '1 055', 'CLIQUES': '64', 'PARTILHAS': '1', 'PUBLICADO EM': '02/12/2025'};{'divisoes': ['Casa de Banho Partilhada: 1', 'Casa(s) de Banho: 1', 'Corredor', 'Cozinha(s): 1', 'Hall de Entrada: 1', 'Hall de Quartos: 1', 'Número de pisos: 1', 'Sala(s): 1', 'Total quarto(s): 1', 'Varandas: 1'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Espaços Verdes', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Orientação Solar: Norte/Sul', 'Posto de Combustível', 'Transportes Públicos', 'Vista para Cidade'], 'equipamentos': ['Combinado', 'Esquentador: 1', 'Exaustor', 'Fogão', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Ligação Wi-fi', 'Microondas', 'Poliban/Base de Duche: 1', 'Roupeiros: 1', 'Roupeiros embutidos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural'], 'extras': ['Piso: Não'], 'areas': ['Área Bruta: 55.00', 'Área Útil: 50.00']};{'lat': '41.1496', 'long': '-8.62158'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1055268&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-bbcaf2f8-cf71-11f0-9e61-060000000056.html?g3pid=1055268;195.000 €;IMOJOY Real Estate
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '167m²', 'ÁREA BRUTA': '423m²', 'REFERÊNCIA': 'CasaSAPO_SAVPRT16014', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '944', 'CLIQUES': '12', 'PUBLICADO EM': '03/12/2025'};{'divisoes': ['Casa de Banho Privativa: 3', 'Casa(s) de Banho: 4', 'Cozinha(s)', 'Hall de Entrada', 'Hall de Quartos', 'Lavandaria', 'Número de pisos: 1', 'Sala(s): 1', 'Suite(s): 3', 'Total quarto(s): 3'], 'zona-envolvente': ['Escola', 'Transportes Públicos'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Alarme', 'Ar Condicionado', 'Bomba de calor', 'Combinado', 'Detector de Incêndio', 'Detector de Intrusão', 'Detector de Inundação', 'Domótica', 'Elevador: 2', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Máquina de Lavar Louça', 'Microondas', 'Piso Radiante: elétrico', 'Placa de Indução', 'Vidros Duplos'], 'extras': ['Piso: Não'], 'areas': ['Área de Quarto: 23.00', 'Área de Quarto: 15.00', 'Área de Quarto: 16.00', 'Área de Casa de Banho: 6.00', 'Área de Casa de Banho: 4.00', 'Área de Casa de Banho: 3.00', 'Área de Casa de Banho: 3.00', 'Área de Sala: 39.00', 'Área Bruta: 423.00', 'Área Bruta Privativa: 167.00', 'Área do jardim: 256.00', 'Área Útil: 167.00'], 'infraestruturas': ['Arrecadação: 1', 'Garagem: 2', 'Jardim']};{'lat': '41.1606202955', 'long': '-8.6730816788'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1054834&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-foz-(foz-do-douro)-afe2aad9-a399-11f0-b6a1-060000000058.html?g3pid=1054834;1.700.000 €;Savills Portugal
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '39m²', 'ÁREA BRUTA': '50m²', 'REFERÊNCIA': 'CasaSAPO_16080-p', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '5 154', 'CLIQUES': '40', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Sala(s): 1', 'Total quarto(s): Não'], 'areas': ['Área Bruta: 50.70', 'Área Útil: 39.10']};{'lat': '41.1516160485', 'long': '-8.6046687347'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1054719&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-22fcda11-04d6-11f0-8add-060000000054.html?g3pid=1054719;227.000 €;A Predial Liz - Sociedade Mediação Imobiliária, Lda
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '38m²', 'ÁREA BRUTA': '40m²', 'REFERÊNCIA': 'CasaSAPO_16114A-p', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '3 510', 'CLIQUES': '35', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Número de pisos: 6', 'Sala(s): 1', 'Total quarto(s): Não', 'Varandas: 1'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Farmácia', 'Transportes Públicos'], 'equipamentos': ['Elevador', 'Ar Condicionado', 'Bomba de calor', 'Combinado', 'Forno', 'Microondas', 'Placa Vitrocerâmica'], 'areas': ['Área Bruta: 40.25', 'Área Útil: 38.40', 'Área Varanda: 1.85'], 'servicos': ['Cozinha Equipada']};{'lat': '41.1645373697', 'long': '-8.6187419495'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1054704&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-carvalhido-1a416c7c-4deb-11f0-8add-060000000054.html?g3pid=1054704;198.000 €;A Predial Liz - Sociedade Mediação Imobiliária, Lda
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '38m²', 'ÁREA BRUTA': '40m²', 'REFERÊNCIA': 'CasaSAPO_16118-p', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '4 766', 'CLIQUES': '37', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Número de pisos: 6', 'Sala(s): 1', 'Total quarto(s): Não', 'Varandas: 1'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Farmácia', 'Transportes Públicos'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Combinado', 'Elevador', 'Forno', 'Microondas', 'Placa Vitrocerâmica'], 'areas': ['Área Bruta: 40.25', 'Área Útil: 38.40', 'Área Varanda: 1.85'], 'servicos': ['Cozinha Equipada']};{'lat': '41.1605837009', 'long': '-8.6180752401'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1054701&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-carvalhido-8a5a367b-5688-11f0-8add-060000000054.html?g3pid=1054701;215.000 €;A Predial Liz - Sociedade Mediação Imobiliária, Lda
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '130m²', 'ÁREA BRUTA': '140m²', 'ANO DE CONSTRUÇÃO': '2012', 'REFERÊNCIA': 'CasaSAPO_16126-p', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '4 372', 'CLIQUES': '55', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s): 1', 'Lavandaria: 1', 'Total quarto(s): 2', 'Sala(s): 1', 'Suite(s): 1', 'Número de pisos: 1'], 'zona-envolvente': ['Auto-Estrada', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Transportes Públicos'], 'equipamentos': ['Aquecimento Central', 'Roupeiros: Não', 'Elevador', 'Bomba de calor'], 'extras': ['Fim da construção: 2012-01-01', 'Conservação: Bom'], 'areas': ['Área de Quarto: 14.00', 'Área de Sala: 40.00', 'Área de Suite: 18.00', 'Área Útil: 130.00', 'Área Bruta: 140.00', 'Área de Terreno'], 'servicos': ['Cozinha Equipada', 'Gás'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.1595586694', 'long': '-8.6717646224'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1054699&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t2-porto-aldoar-foz-do-douro-e-nevogilde-aviz-(aldoar)-ee60c585-8165-4fc6-a9ee-d447d4823271.html?g3pid=1054699;630.000 €;A Predial Liz - Sociedade Mediação Imobiliária, Lda
